lat_stf,lat_saf,lat_pf,lon
-41.65167220684166,-50.230566532742195,-54.515680091915094,89.83333587646484
-41.62270942861231,-50.24345704172864,-54.52101295583041,89.91666412353516
-41.594244467249204,-50.254478037235394,-54.526018011910566,90.0
-41.565413431271885,-50.26569154194422,-54.53030622924657,90.08333587646484
-41.53869993023141,-50.27689992586772,-54.53152805567208,90.16666412353516
-41.51350622075365,-50.285731167036396,-54.530874648918335,90.25
-41.48914933615891,-50.293083505142725,-54.528504193220186,90.33333587646484
-41.465236987243465,-50.29959613694084,-54.52705568219408,90.41666412353516
-41.44267162867113,-50.30459258218291,-54.524838419011026,90.5
-41.42044172017032,-50.306903027058496,-54.52394774058508,90.58333587646484
-41.40047395971086,-50.30739928798911,-54.525488808747944,90.66666412353516
-41.38234615685868,-50.306726226680496,-54.52688529628503,90.75
-41.36566515323766,-50.305914677783086,-54.52818062408891,90.83333587646484
-41.35026019531163,-50.3042140325415,-54.53077876519064,90.91666412353516
-41.33627670696803,-50.302378031412765,-54.53326066712643,91.0
-41.32451247158925,-50.29856192024507,-54.53590948659066,91.08333587646484
-41.314126627449426,-50.29376049754901,-54.53979684866716,91.16666412353516
-41.30397735737828,-50.28757954949004,-54.545201992046685,91.25
-41.29479752370709,-50.28071342607864,-54.55046446732112,91.33333587646484
-41.28622319552843,-50.2726623875586,-54.55443940152568,91.41666412353516
-41.27754527948941,-50.263189484959554,-54.558818959289965,91.5
-41.26949393629817,-50.25425211332882,-54.56131043714189,91.58333587646484
-41.259650805303444,-50.24496032795577,-54.56206840677447,91.66666412353516
-41.24935496864285,-50.23402499891041,-54.562314059208724,91.75
-41.23868221482272,-50.22399037925444,-54.56243176717606,91.83333587646484
-41.22651459238937,-50.21240482654099,-54.560725938899594,91.91666412353516
-41.21315180648992,-50.19942070739819,-54.55860942325054,92.0
-41.19882842374226,-50.185201621980674,-54.55577711292043,92.08333587646484
-41.18300588657406,-50.16989733856611,-54.5515043318629,92.16666412353516
-41.16631007459428,-50.15531185450377,-54.54543200060593,92.25
-41.147941609808164,-50.14006597830084,-54.538996675826034,92.33333587646484
-41.12940006499988,-50.123817639376114,-54.53291969982194,92.41666412353516
-41.10981931304594,-50.10738717677941,-54.52610739623847,92.5
-41.089473096310975,-50.08971833070118,-54.51951760130584,92.58333587646484
-41.0701550988966,-50.07221698182389,-54.51301006953762,92.66666412353516
-41.04890211135622,-50.05646843850507,-54.50642456438175,92.75
-41.02611506943139,-50.04040151304249,-54.499888852563465,92.83333587646484
-41.00254546892075,-50.025575290676564,-54.493141180321025,92.91666412353516
-40.97615152239589,-50.01297211510794,-54.487296645939864,93.0
-40.94748275573502,-50.00172870688126,-54.48136578519507,93.08333587646484
-40.916230418997465,-49.99103216772567,-54.475866663695626,93.16666412353516
-40.884384327599186,-49.98114424874543,-54.471308720460854,93.25
-40.852595837112034,-49.972639921237125,-54.46722898340309,93.33333587646484
-40.82086125382249,-49.96511374308739,-54.46300074573967,93.41666412353516
-40.7904983768093,-49.95792830324257,-54.458998696295254,93.5
-40.761104092143825,-49.95044245743457,-54.455306221139494,93.58333587646484
-40.72979739401075,-49.943246487519936,-54.45223417108863,93.66666412353516
-40.6999037769358,-49.9365921900428,-54.44993061828444,93.75
-40.67138166081127,-49.92930311024713,-54.44770298301018,93.83333587646484
-40.64223073502696,-49.921506602616965,-54.446257292320276,93.91666412353516
-40.61421519718473,-49.912839270722934,-54.444775089940066,94.0
-40.586580396211545,-49.903516509259596,-54.44274880174606,94.08333587646484
-40.56146337755563,-49.893727933035954,-54.441120604560474,94.16666412353516
-40.53661103685066,-49.88278077035563,-54.43932487941924,94.25
-40.51327984367518,-49.87159706973524,-54.4378075089194,94.33333587646484
-40.490127494356194,-49.860338700730125,-54.43602995742987,94.41666412353516
-40.46620121977737,-49.84884506629257,-54.43387918653101,94.5
-40.44169242610797,-49.837349650931316,-54.430461713187064,94.58333587646484
-40.41908988570831,-49.82600614898419,-54.426248037524964,94.66666412353516
-40.39628078215126,-49.81419692386814,-54.42014051651828,94.75
-40.373577161861256,-49.802774894687445,-54.41336523582485,94.83333587646484
-40.351607536933194,-49.79160361919032,-54.406538608868914,94.91666412353516
-40.32991477023567,-49.780953419725726,-54.39833669789464,95.0
-40.30927712988811,-49.77068589245832,-54.391170801477244,95.08333587646484
-40.28911092071937,-49.76214394732548,-54.38279234233568,95.16666412353516
-40.26949131149043,-49.75478418546169,-54.374217579335344,95.25
-40.24731532490442,-49.747303279055906,-54.36432678445516,95.33333587646484
-40.22539253460247,-49.74055639304811,-54.353368930623226,95.41666412353516
-40.20413566183161,-49.73385473513729,-54.341718347749584,95.5
-40.183169252691656,-49.72761445876362,-54.32948986003848,95.58333587646484
-40.162624860936795,-49.72176386322713,-54.315852219953314,95.66666412353516
-40.143073427563614,-49.715550936693866,-54.30074622176102,95.75
-40.12389370160548,-49.70830937272867,-54.285031644158465,95.83333587646484
-40.10646806526015,-49.70167900076198,-54.26624890543585,95.91666412353516
-40.090752108866575,-49.694076758154274,-54.24640682920997,96.0
-40.07597325291373,-49.686521807238314,-54.223860332549556,96.08333587646484
-40.05977242401668,-49.677514526217486,-54.199976504744676,96.16666412353516
-40.04377391445153,-49.66663331633942,-54.1750719036711,96.25
-40.02898504389236,-49.65372211547966,-54.15068140771654,96.33333587646484
-40.012635898320966,-49.638567985773506,-54.12679817563011,96.41666412353516
-39.994240624564036,-49.62084336096647,-54.10289945293777,96.5
-39.975308152565454,-49.60029732276101,-54.079198969667765,96.58333587646484
-39.95558696037036,-49.576808393216,-54.056739011525686,96.66666412353516
-39.93401096763644,-49.55051430793034,-54.03665367323254,96.75
-39.91011114556953,-49.52267076465398,-54.01798958981058,96.83333587646484
-39.88287467299735,-49.49177924730579,-54.00171896065773,96.91666412353516
-39.85329170707251,-49.45931908653737,-53.986003564509964,97.0
-39.82314563604889,-49.42420288769656,-53.97208361435609,97.08333587646484
-39.79323169928589,-49.38564989962905,-53.96038750841924,97.16666412353516
-39.761181343547875,-49.3451988650041,-53.95068073811776,97.25
-39.72747056860142,-49.302962027908,-53.94038700779908,97.33333587646484
-39.69353245871407,-49.25859465672226,-53.92977052618798,97.41666412353516
-39.660654647606805,-49.21360303744226,-53.92023375495191,97.5
-39.627227412085894,-49.1674431367652,-53.91100502294207,97.58333587646484
-39.592770708452456,-49.11941419384467,-53.90172895901626,97.66666412353516
-39.55886247279152,-49.069999807583166,-53.89155023372992,97.75
-39.52791138239427,-49.0177151353439,-53.879864041203966,97.83333587646484
-39.498163480615695,-48.96448104574145,-53.86794535380401,97.91666412353516
-39.47129823886528,-48.909280715198946,-53.85578489685395,98.0
-39.44481522422198,-48.853289910254226,-53.842514501097334,98.08333587646484
-39.41979401985383,-48.7992263322154,-53.828036102828115,98.16666412353516
-39.39769353257706,-48.74448870700081,-53.811626271335314,98.25
-39.37876713925147,-48.69030500960307,-53.7953897012058,98.33333587646484
-39.363017015852414,-48.635847171719526,-53.78025443510194,98.41666412353516
-39.349517395736044,-48.58089784538934,-53.76395190546753,98.5
-39.33869408363598,-48.5270975605899,-53.74674459485149,98.58333587646484
-39.32986261098683,-48.4743037648428,-53.72878429621405,98.66666412353516
-39.3216267511832,-48.42160361667578,-53.70900772119115,98.75
-39.31263319396467,-48.371423756205836,-53.68899359518048,98.83333587646484
-39.30643136428146,-48.32151035017017,-53.66767747519088,98.91666412353516
-39.299239377067195,-48.27344897685648,-53.64677568544996,99.0
-39.292637575004875,-48.22610135180188,-53.62501502780477,99.08333587646484
-39.286530517093716,-48.17959937513609,-53.60321090465289,99.16666412353516
-39.28061953824663,-48.13577110671492,-53.581023094994684,99.25
-39.27440782361981,-48.093642998002395,-53.55842616650583,99.33333587646484
-39.26796626485424,-48.054008678742385,-53.53397282548261,99.41666412353516
-39.261393241983235,-48.017251517406834,-53.509170560761085,99.5
-39.25404203403142,-47.98143772008347,-53.48427934691179,99.58333587646484
-39.247824859055676,-47.94772508611124,-53.45930584876415,99.66666412353516
-39.24283097880227,-47.91682278364002,-53.43540251168414,99.75
-39.2378891201793,-47.88648910752048,-53.4108108949493,99.83333587646484
-39.231582860475704,-47.85728267526709,-53.385618584933944,99.91666412353516
-39.22632058081383,-47.82840717548626,-53.35915697459399,100.0
-39.22229582713394,-47.80007380904343,-53.33306188698589,100.08333587646484
-39.215917314431856,-47.771178575916046,-53.30559539302106,100.16666412353516
-39.208238363871494,-47.74320223159891,-53.27734462871752,100.25
-39.19958530801944,-47.715095325189075,-53.248971024560326,100.33333587646484
-39.1896915311662,-47.68708854812373,-53.22094454893989,100.41666412353516
-39.181162552043034,-47.658545038998646,-53.191949184037604,100.5
-39.17454398926393,-47.63113599962238,-53.163125389290855,100.58333587646484
-39.169494463703614,-47.60420052942143,-53.13387700133853,100.66666412353516
-39.16646918357364,-47.57790138050362,-53.10434559381407,100.75
-39.165279395576086,-47.553706334280584,-53.07529552762471,100.83333587646484
-39.166993754090875,-47.53175128264821,-53.047156571408415,100.91666412353516
-39.170373665256264,-47.512289902217795,-53.01953845065318,101.0
-39.17312139462331,-47.49519603787275,-52.99164436054397,101.08333587646484
-39.17827789051823,-47.48072974921533,-52.965112511308526,101.16666412353516
-39.18554098987074,-47.467263244203366,-52.93870023306925,101.25
-39.195254252440506,-47.45602792104925,-52.91186996398568,101.33333587646484
-39.2066112114723,-47.447507191427576,-52.88532181733919,101.41666412353516
-39.21835265434607,-47.44222522948363,-52.860019180677966,101.5
-39.23006912619979,-47.44005911542835,-52.83456893100941,101.58333587646484
-39.24149386309232,-47.44068248403976,-52.80929970595781,101.66666412353516
-39.25192905568992,-47.444708631480175,-52.78491131518462,101.75
-39.2627756768097,-47.45099499854671,-52.760849599451404,101.83333587646484
-39.27320447139639,-47.4597951311367,-52.736939946061916,101.91666412353516
-39.28332356553859,-47.470797405831604,-52.713129980021684,102.0
-39.29414165549807,-47.48370638075329,-52.69007773049504,102.08333587646484
-39.3055716830881,-47.498369965544875,-52.66687801208025,102.16666412353516
-39.315783222869584,-47.51489674288129,-52.64446945248457,102.25
-39.326826772622546,-47.53274421175531,-52.62209007442311,102.33333587646484
-39.33789063299775,-47.55127371026094,-52.60004117298799,102.41666412353516
-39.348573733873046,-47.57016746861593,-52.57802371034335,102.5
-39.358578491707114,-47.58873762801841,-52.55660764372118,102.58333587646484
-39.36801358942001,-47.60743956846744,-52.535294521759006,102.66666412353516
-39.37937215720955,-47.62542417834885,-52.51386091535894,102.75
-39.39244355734903,-47.643214386220116,-52.49277228724598,102.83333587646484
-39.409633077086596,-47.65992809083726,-52.471601720772924,102.91666412353516
-39.4290796520176,-47.67582948140576,-52.45122194142147,103.0
-39.45003211504147,-47.69126555780884,-52.43070631768969,103.08333587646484
-39.47335819028252,-47.70627150047813,-52.41063302287349,103.16666412353516
-39.49935329360726,-47.72043301775762,-52.39008931250799,103.25
-39.525396813934236,-47.73381358880844,-52.370279648535245,103.33333587646484
-39.552357701868395,-47.746397550152295,-52.350168216653174,103.41666412353516
-39.58129515548652,-47.758116689459975,-52.330259892641976,103.5
-39.61178124142702,-47.7688965547232,-52.31078564531168,103.58333587646484
-39.64381769932977,-47.7787175432,-52.291587659316086,103.66666412353516
-39.67550530643059,-47.78793190014215,-52.27248070531001,103.75
-39.705235485744645,-47.7964286415581,-52.25266577456572,103.83333587646484
-39.73092366947699,-47.80440584360186,-52.233247850979865,103.91666412353516
-39.75476073925247,-47.811792250638284,-52.2126688412678,104.0
-39.77884465251229,-47.818949467206544,-52.19224053228974,104.08333587646484
-39.80267498933869,-47.82487574488187,-52.171019013428385,104.16666412353516
-39.82667303812777,-47.83051981858686,-52.15002780616598,104.25
-39.851422201439185,-47.83595976161788,-52.12785784355546,104.33333587646484
-39.877676236431846,-47.84124493037161,-52.105250722256066,104.41666412353516
-39.90226129578955,-47.84630494089984,-52.08278680057962,104.5
-39.92648978694196,-47.85147911898463,-52.05919152358221,104.58333587646484
-39.94983757441216,-47.85672949133306,-52.034821303021126,104.66666412353516
-39.97156687215943,-47.86201334622802,-52.01008888184078,104.75
-39.993317387604414,-47.867245516911595,-51.98524654272371,104.83333587646484
-40.01632300832704,-47.87256144041737,-51.95986391658716,104.91666412353516
-40.03875518097448,-47.8780803796139,-51.933868732999024,105.0
-40.05858268720973,-47.88336914703328,-51.90729261452139,105.08333587646484
-40.07503663147988,-47.88906642383157,-51.88183619960906,105.16666412353516
-40.08881808153956,-47.89474300593085,-51.85572481439647,105.25
-40.099492961153565,-47.90029136687989,-51.83056161834239,105.33333587646484
-40.10823552547939,-47.90634726906999,-51.806626069020126,105.41666412353516
-40.11640545960246,-47.91267192859919,-51.78233913065893,105.5
-40.12372068911423,-47.919546695571306,-51.759426374132666,105.58333587646484
-40.13084363054345,-47.926507919578945,-51.73860548246475,105.66666412353516
-40.137827269185784,-47.9336431493036,-51.719255984926974,105.75
-40.14542198815253,-47.94134661262418,-51.70127510138919,105.83333587646484
-40.15260216607828,-47.94976929237393,-51.68425163765222,105.91666412353516
-40.161480932530054,-47.95867273766317,-51.670697390431876,106.0
-40.17199753649441,-47.96821532728811,-51.65928501656446,106.08333587646484
-40.18405040611455,-47.978588069565916,-51.64869437007466,106.16666412353516
-40.19611426269356,-47.98973726661115,-51.640310212972935,106.25
-40.20940245478661,-48.00167870719176,-51.63357490151015,106.33333587646484
-40.222344426503255,-48.01406583038377,-51.62738360394875,106.41666412353516
-40.234675042826865,-48.0272451354671,-51.623896541931856,106.5
-40.24718903636596,-48.040527383452776,-51.62150128273736,106.58333587646484
-40.25843537174204,-48.05460036641076,-51.62031338644615,106.66666412353516
-40.26912994201431,-48.068904737862745,-51.62030458903607,106.75
-40.27877702455672,-48.08350157593082,-51.6221671720619,106.83333587646484
-40.28781958246146,-48.09809792259592,-51.625846671090976,106.91666412353516
-40.2953987837931,-48.112551256235314,-51.62995913446684,107.0
-40.30332297940733,-48.12686716628872,-51.635734497949976,107.08333587646484
-40.31067125324639,-48.14019332317236,-51.642548012977336,107.16666412353516
-40.32013248790929,-48.15255117461795,-51.65088761145475,107.25
-40.330596370722255,-48.16433846298768,-51.660850674193576,107.33333587646484
-40.34260182207433,-48.175003824385385,-51.67242821769108,107.41666412353516
-40.35707968940599,-48.1845742272826,-51.68441315365846,107.5
-40.372292498987186,-48.19311814307324,-51.69760780156184,107.58333587646484
-40.38987805612082,-48.200291169703114,-51.71099850755521,107.66666412353516
-40.40975697215482,-48.20653004853182,-51.724728883166364,107.75
-40.43207908108961,-48.211356118705105,-51.73816085143485,107.83333587646484
-40.45564396594146,-48.214708214445295,-51.752057174063644,107.91666412353516
-40.479635770257815,-48.21673007418448,-51.76607783729647,108.0
-40.501593876154125,-48.21749697903897,-51.779766398704034,108.08333587646484
-40.52339957662781,-48.21784063631054,-51.79378392592938,108.16666412353516
-40.5447610669834,-48.21786443974395,-51.806976342722635,108.25
-40.56579053522207,-48.21739169626218,-51.81932299470984,108.33333587646484
-40.58526821336628,-48.21690800609622,-51.83012334283698,108.41666412353516
-40.60258559331272,-48.21638665101725,-51.83997909681296,108.5
-40.618897756151,-48.21624332025147,-51.84806344743759,108.58333587646484
-40.632893672779964,-48.21685117018495,-51.85509242601075,108.66666412353516
-40.645206114123106,-48.21843272840746,-51.86107371065351,108.75
-40.65624788909992,-48.22105952632911,-51.86588986226911,108.83333587646484
-40.665882495227514,-48.225226338662374,-51.868954807370635,108.91666412353516
-40.67502163375706,-48.231418907823176,-51.870171156341634,109.0
-40.68544411886305,-48.23981264793053,-51.86943796903788,109.08333587646484
-40.69739941398513,-48.250093968650425,-51.8668082932484,109.16666412353516
-40.709273577518566,-48.262923407428474,-51.86302507990041,109.25
-40.72077944266943,-48.27744916179193,-51.85743326644627,109.33333587646484
-40.73216985615052,-48.29437653555021,-51.85102891738663,109.41666412353516
-40.74465984030796,-48.313610247791964,-51.842805122000414,109.5
-40.7563484664695,-48.33515542606407,-51.83334589107117,109.58333587646484
-40.76821037863507,-48.358235806577845,-51.82263782756038,109.66666412353516
-40.77954780905754,-48.38315352973063,-51.81039502967181,109.75
-40.79027432893319,-48.41008214827777,-51.79687541470536,109.83333587646484
-40.80077207587173,-48.43830259522432,-51.782241842338856,109.91666412353516
-40.81226682440944,-48.46827900996704,-51.76657156917363,110.0
-40.82431582698956,-48.499474334220615,-51.74983234772185,110.08333587646484
-40.836536474312,-48.5328799498102,-51.7322667676263,110.16666412353516
-40.848904200315054,-48.565939792535495,-51.71386272894642,110.25
-40.86246123223919,-48.59980843882922,-51.694694226767865,110.33333587646484
-40.875961956330286,-48.63328278627345,-51.674855184319576,110.41666412353516
-40.88860508573959,-48.66721302336905,-51.65540809568273,110.5
-40.903617085367706,-48.700846596319195,-51.63638875047155,110.58333587646484
-40.92042261682911,-48.734901147973595,-51.61755923510018,110.66666412353516
-40.937099940923986,-48.76880255583942,-51.600228156799574,110.75
-40.95388583048731,-48.802190650657366,-51.58403931434403,110.83333587646484
-40.971088633057924,-48.83554761250813,-51.56947081442232,110.91666412353516
-40.989143751462294,-48.867566302709896,-51.55691459432901,111.0
-41.00781567224539,-48.89899474018676,-51.54615956303934,111.08333587646484
-41.02821309327659,-48.92875245429851,-51.53755727889887,111.16666412353516
-41.050093597137945,-48.95825535008937,-51.53131571884928,111.25
-41.070516412110976,-48.98720980826718,-51.527340288893875,111.33333587646484
-41.091885395790115,-49.0165973183129,-51.52572333649562,111.41666412353516
-41.11308776745299,-49.04494851135913,-51.52637281714714,111.5
-41.13241382714932,-49.07266247559266,-51.52944954330538,111.58333587646484
-41.14965043569157,-49.09967882295135,-51.5345828363294,111.66666412353516
-41.166456652394054,-49.1255030444648,-51.541075299505195,111.75
-41.18106756103521,-49.151060027529525,-51.54966992972809,111.83333587646484
-41.195221704906885,-49.17603691413078,-51.55925175242953,111.91666412353516
-41.207338168129084,-49.20071276882549,-51.570837708352094,112.0
-41.21949094502383,-49.22465121572821,-51.58391577506191,112.08333587646484
-41.22918785276867,-49.24783064331748,-51.598082968797634,112.16666412353516
-41.23613848031933,-49.27028098362043,-51.613212697913816,112.25
-41.24052218130236,-49.29196722535229,-51.63040862350025,112.33333587646484
-41.243790435109815,-49.31241107436083,-51.64824979861998,112.41666412353516
-41.246047755153924,-49.33221293033956,-51.66707970793285,112.5
-41.24714468829005,-49.35110928733092,-51.686567344825306,112.58333587646484
-41.24766992245191,-49.36894100612222,-51.70643154015617,112.66666412353516
-41.24880661207532,-49.38553421333353,-51.72740982479519,112.75
-41.251219769709955,-49.40015081272764,-51.748662828684274,112.83333587646484
-41.253716148152755,-49.4130666404889,-51.770535754493096,112.91666412353516
-41.2577566591478,-49.42405504734637,-51.79239010297011,113.0
-41.261989710461314,-49.432980311593894,-51.81483688335149,113.08333587646484
-41.26574913047609,-49.439883204599745,-51.837721364964885,113.16666412353516
-41.269864653321584,-49.44569791022642,-51.86081219330877,113.25
-41.2765437519235,-49.44944096832679,-51.882829772925675,113.33333587646484
-41.28457942208285,-49.45108858088338,-51.905843932473054,113.41666412353516
-41.29362520000922,-49.45086199889107,-51.928266170878466,113.5
-41.30402415975271,-49.44902762755304,-51.95107061057283,113.58333587646484
-41.3150732474941,-49.44578059360464,-51.975441226656464,113.66666412353516
-41.32517962877082,-49.44163657599656,-51.99978331201711,113.75
-41.33460193561709,-49.43649488930979,-52.024099448917184,113.83333587646484
-41.34286778684646,-49.43021735007169,-52.04944221441918,113.91666412353516
-41.348334274771354,-49.423180396443314,-52.076207993623434,114.0
-41.351279882501665,-49.41533217266123,-52.10258846046642,114.08333587646484
-41.35296934597917,-49.40746225338554,-52.129682568629164,114.16666412353516
-41.35449562260292,-49.39907027969494,-52.15774467054498,114.25
-41.35632149558429,-49.39020048377795,-52.18707370796742,114.33333587646484
-41.35762973263991,-49.381754054728844,-52.216501016086994,114.41666412353516
-41.358717315394614,-49.37307902958447,-52.24742731688093,114.5
-41.359765234649494,-49.36446905563327,-52.28058159240339,114.58333587646484
-41.3607271175704,-49.35699402352489,-52.315467758203944,114.66666412353516
-41.36303368750914,-49.350692918548724,-52.351945877941404,114.75
-41.36620092441586,-49.34529154233411,-52.392538435513806,114.83333587646484
-41.37011203866786,-49.34149629683722,-52.435672789343236,114.91666412353516
-41.37519150449695,-49.338601225595625,-52.478973612457345,115.0
-41.380638591339135,-49.3375679365121,-52.525568412203846,115.08333587646484
-41.385337406365316,-49.33778833630644,-52.57650192481078,115.16666412353516
-41.388836450677694,-49.3394685816134,-52.62976519539243,115.25
-41.39087702322258,-49.34326618879981,-52.68649229785543,115.33333587646484
-41.391875284798765,-49.34907937842072,-52.74642322082787,115.41666412353516
-41.39255155975436,-49.35754757585979,-52.80749067739624,115.5
-41.39296174253736,-49.36811164309318,-52.86866334159117,115.58333587646484
-41.39308108651869,-49.37984586259885,-52.92751271614532,115.66666412353516
-41.39228618123123,-49.39251912667007,-52.98629344106772,115.75
-41.39051354186244,-49.40690302265173,-53.04276843375419,115.83333587646484
-41.387704286735094,-49.42226235392232,-53.0975626794287,115.91666412353516
-41.383834969286774,-49.43978714088493,-53.1525092699162,116.0
-41.38047463307725,-49.45833038360354,-53.20660401522588,116.08333587646484
-41.37795826758026,-49.478152036280015,-53.25771807229918,116.16666412353516
-41.37538946517561,-49.49858569827239,-53.310771073159714,116.25
-41.372746590146726,-49.520235646893745,-53.36108560819475,116.33333587646484
-41.37088405251713,-49.541997862518144,-53.41071282160556,116.41666412353516
-41.3692296615984,-49.56365147451033,-53.462861150812216,116.5
-41.367037297935084,-49.58550536304554,-53.516422328654635,116.58333587646484
-41.36538679884855,-49.60730818234632,-53.57214462033024,116.66666412353516
-41.363583905028285,-49.62946431381993,-53.62785515791944,116.75
-41.36198143523416,-49.65086732042739,-53.68404150024292,116.83333587646484
-41.36072652151555,-49.672160268174686,-53.74100291216815,116.91666412353516
-41.36018364532074,-49.6922095493791,-53.798403260518626,117.0
-41.35982133523076,-49.71140509274901,-53.853769508820996,117.08333587646484
-41.36004916414802,-49.72988176030457,-53.90679322395795,117.16666412353516
-41.3620355715575,-49.747638462435,-53.955052672584635,117.25
-41.3647003665887,-49.76391455139012,-54.00066326904969,117.33333587646484
-41.366714115277375,-49.77921631264727,-54.042771755198316,117.41666412353516
-41.36803228795423,-49.794024026053286,-54.07911583320173,117.5
-41.36941028071879,-49.80807014791633,-54.11046622329288,117.58333587646484
-41.37023005244172,-49.82168308119294,-54.138273112399666,117.66666412353516
-41.37024991702361,-49.834417395566504,-54.16364108253828,117.75
-41.370125431652845,-49.84725226759699,-54.18602753700612,117.83333587646484
-41.37035560220216,-49.8594217750593,-54.205381834427094,117.91666412353516
-41.37037738458609,-49.871399613309784,-54.22194215586996,118.0
-41.369767103514754,-49.883452442688906,-54.237568132763805,118.08333587646484
-41.36913041610987,-49.894886153631525,-54.25185456729229,118.16666412353516
-41.366954922962016,-49.90660018814935,-54.26496294392479,118.25
-41.363528643318794,-49.9188576673242,-54.278729818376064,118.33333587646484
-41.35936177495926,-49.93080001398789,-54.29128153701729,118.41666412353516
-41.355232542784755,-49.942638011903774,-54.30433886324497,118.5
-41.35119429600091,-49.95361858493226,-54.31784473720261,118.58333587646484
-41.347297017956954,-49.96328690536438,-54.33178096263287,118.66666412353516
-41.34329886191737,-49.97171244413554,-54.34610465666184,118.75
-41.33953941134968,-49.97882253592186,-54.36016314151635,118.83333587646484
-41.33510745960148,-49.9848407698939,-54.374492161009044,118.91666412353516
-41.33108371044172,-49.990126274426785,-54.38809580425316,119.0
-41.32637486331677,-49.993566290377736,-54.40182082804423,119.08333587646484
-41.32149972272297,-49.99584152175425,-54.41619297589364,119.16666412353516
-41.316851315683365,-49.996358130571075,-54.4305836230485,119.25
-41.31258819279006,-49.995524205404614,-54.44528937915856,119.33333587646484
-41.308232431529476,-49.994291393138745,-54.460967705018525,119.41666412353516
-41.30335087314484,-49.99177089868609,-54.47667901888516,119.5
-41.29884404469209,-49.98941670018318,-54.49238417991254,119.58333587646484
-41.294205164320665,-49.98757705189772,-54.50787094636778,119.66666412353516
-41.289993349896115,-49.98492156223014,-54.52291898874588,119.75
-41.28592417918815,-49.983154009015045,-54.53751793284474,119.83333587646484
-41.28234917221035,-49.982747183544085,-54.55269152366296,119.91666412353516
-41.27850313760196,-49.983418561239084,-54.56887878905738,120.0
-41.27505664281323,-49.98688121232195,-54.58498210046656,120.08333587646484
-41.2715927466051,-49.992693901019955,-54.60169447607043,120.16666412353516
-41.26783823769349,-50.000246429434945,-54.6187944213255,120.25
-41.26489838333567,-50.00984330395121,-54.635605968907605,120.33333587646484
-41.261529772630645,-50.020722798998385,-54.6528981829026,120.41666412353516
-41.25833466692996,-50.033417396654734,-54.670885250925814,120.5
-41.253976432751514,-50.04766351580409,-54.688911034022276,120.58333587646484
-41.2480475167118,-50.0629716309206,-54.708017817704125,120.66666412353516
-41.24211406143464,-50.08189728916847,-54.7278902776153,120.75
-41.23609006525978,-50.10254528330747,-54.74931970892339,120.83333587646484
-41.22975826463581,-50.125545180184496,-54.77079589288701,120.91666412353516
-41.22316485072779,-50.149218236327805,-54.793173209086085,121.0
-41.215901786419025,-50.173457157010546,-54.817374603062916,121.08333587646484
-41.207967685635545,-50.19992358978883,-54.84186524710746,121.16666412353516
-41.19986701543158,-50.2285833816932,-54.866196654982446,121.25
-41.19136875423384,-50.25753112097476,-54.890863929232175,121.33333587646484
-41.183592837559054,-50.28690271294305,-54.91596127383923,121.41666412353516
-41.17540387916396,-50.31735158340009,-54.94050426346073,121.5
-41.16712623980521,-50.348720244747405,-54.965338349846945,121.58333587646484
-41.158654667696204,-50.38041960542164,-54.990030018152176,121.66666412353516
-41.14846570068776,-50.41204491851612,-55.01410703993769,121.75
-41.13537396335938,-50.44416561780994,-55.037590857250144,121.83333587646484
-41.12055955742191,-50.47465749849087,-55.06032152714972,121.91666412353516
-41.10334453808147,-50.50515814290054,-55.082397217044125,122.0
-41.08399776398189,-50.53479576156253,-55.103133666940046,122.08333587646484
-41.06376373672821,-50.561577491819115,-55.123433802174084,122.16666412353516
-41.043551375710344,-50.58637292192517,-55.14413836601971,122.25
-41.02416664034391,-50.61123787093624,-55.164457736755395,122.33333587646484
-41.00501575660032,-50.63581546333521,-55.184282176515616,122.41666412353516
-40.98453175141908,-50.65903983114469,-55.20426396692031,122.5
-40.96459221950914,-50.68141590457322,-55.2252293338557,122.58333587646484
-40.9469636559192,-50.70318575138347,-55.24596064843407,122.66666412353516
-40.93037135357158,-50.7240148087742,-55.26785680455506,122.75
-40.915917524879355,-50.74276416131848,-55.2907675689196,122.83333587646484
-40.90279061311556,-50.760920327739946,-55.31442555150869,122.91666412353516
-40.890824416814866,-50.77824282419954,-55.33828513631534,123.0
-40.88082152343931,-50.79442135442502,-55.3634285660816,123.08333587646484
-40.871165336351545,-50.81002200974357,-55.39036574926326,123.16666412353516
-40.862156904622566,-50.823712278699105,-55.41826260272367,123.25
-40.85179337102059,-50.835061651091934,-55.447447383887344,123.33333587646484
-40.84038773754496,-50.84511982487202,-55.47721250521443,123.41666412353516
-40.83005687237626,-50.854710918532476,-55.506887242150675,123.5
-40.81891353630725,-50.86207858062084,-55.5360561688741,123.58333587646484
-40.80631186465947,-50.86808289142723,-55.56715161647326,123.66666412353516
-40.79330024540949,-50.87304321157027,-55.59827680155504,123.75
-40.77985904484199,-50.87725044938412,-55.629284597082325,123.83333587646484
-40.76559386071704,-50.8803390987588,-55.66102559976056,123.91666412353516
-40.75185545278814,-50.883318239259125,-55.6926132247141,124.0
-40.73847773136495,-50.88724938261446,-55.72357137949168,124.08333587646484
-40.72608891181003,-50.89243059052361,-55.7542310405997,124.16666412353516
-40.71319508046279,-50.898825821304655,-55.78475713281615,124.25
-40.70086051516221,-50.90656545232002,-55.815203497498125,124.33333587646484
